name,desc,latitude,longitude 
1127,"RecordNo: 1127, RC:32767, Lat:42.451447, Long:-83.276031 ",42.451447,-83.276031
1128,"RecordNo: 1128, RC:32767, Lat:42.451447, Long:-83.276031 ",42.451447,-83.276031
1129,"RecordNo: 1129, RC:32767, Lat:42.451447, Long:-83.276031 ",42.451447,-83.276031
1130,"RecordNo: 1130, RC:32767, Lat:42.451447, Long:-83.276031 ",42.451447,-83.276031
1131,"RecordNo: 1131, RC:32767, Lat:42.451447, Long:-83.276031 ",42.451447,-83.276031
1132,"RecordNo: 1132, RC:32767, Lat:42.451447, Long:-83.276031 ",42.451447,-83.276031
1133,"RecordNo: 1133, RC:32767, Lat:42.451447, Long:-83.276031 ",42.451447,-83.276031
1134,"RecordNo: 1134, RC:32767, Lat:42.451447, Long:-83.276031 ",42.451447,-83.276031
1135,"RecordNo: 1135, RC:32767, Lat:42.451447, Long:-83.276031 ",42.451447,-83.276031
1136,"RecordNo: 1136, RC:32767, Lat:42.451447, Long:-83.276031 ",42.451447,-83.276031
1137,"RecordNo: 1137, RC:32767, Lat:42.451447, Long:-83.276031 ",42.451447,-83.276031
1138,"RecordNo: 1138, RC:32767, Lat:42.451447, Long:-83.276031 ",42.451447,-83.276031
1139,"RecordNo: 1139, RC:32767, Lat:42.451447, Long:-83.276031 ",42.451447,-83.276031
1140,"RecordNo: 1140, RC:32767, Lat:42.451447, Long:-83.276031 ",42.451447,-83.276031
1141,"RecordNo: 1141, RC:32767, Lat:42.451447, Long:-83.276031 ",42.451447,-83.276031
